CustomerID,ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
204737,0,30,Company Invited,1,17,Salaried,Female,4,4,Basic,4,Married,2,0,5,0,1,Executive,21969
204739,0,30,Self Enquiry,1,15,Small Business,Male,4,5,Deluxe,3,Married,3,1,3,1,2,Manager,23734
204750,1,30,Self Enquiry,3,30,Salaried,Female,3,5,Standard,5,Married,3,0,3,1,2,Senior Manager,26014
204766,0,30,Self Enquiry,1,13,Small Business,Female,3,4,Basic,3,Married,3,0,3,0,2,Executive,21809
204773,0,30,Self Enquiry,1,22,Salaried,Female,4,6,Basic,3,Married,2,1,5,1,2,Executive,20846
204807,0,30,Self Enquiry,1,8,Salaried,Female,4,4,Basic,3,Married,3,0,1,1,3,Executive,22438
204817,1,30,Company Invited,1,17,Salaried,Fe Male,3,5,Basic,3,Unmarried,3,0,4,1,1,Executive,25301
204846,1,30,Company Invited,1,9,Small Business,Male,3,5,Basic,5,Unmarried,2,0,4,1,2,Executive,22017
200015,0,29,Self Enquiry,1,27,Salaried,Female,2,2,Standard,5,Married,2,0,5,1,1,Senior Manager,24980
200071,0,29,Self Enquiry,1,8,Salaried,Male,3,3,Basic,4,Divorced,1,0,4,0,0,Executive,17703
200205,1,29,Self Enquiry,3,33,Small Business,Female,2,3,Standard,3,Divorced,2,0,3,1,1,Senior Manager,22639
200217,1,29,Self Enquiry,1,6,Large Business,Male,2,3,Basic,3,Single,1,0,2,0,0,Executive,17058
200227,0,29,Company Invited,3,6,Small Business,Female,2,3,Standard,3,Divorced,2,0,3,1,0,Senior Manager,22918
200229,1,29,Self Enquiry,1,24,Small Business,Male,2,4,Basic,3,Single,2,1,3,0,1,Executive,17389
200252,0,29,Self Enquiry,1,21,Salaried,Male,2,3,Basic,3,Single,2,0,3,0,0,Executive,17340
200254,0,29,Self Enquiry,3,26,Small Business,Male,2,3,Deluxe,3,Married,3,0,2,1,1,Manager,21931
200265,0,29,Self Enquiry,3,8,Small Business,Male,3,4,Deluxe,4,Divorced,3,0,4,0,1,Manager,21644
200336,1,29,Self Enquiry,1,14,Salaried,Male,3,5,Basic,5,Divorced,2,1,3,1,1,Executive,17119
200343,0,29,Self Enquiry,3,16,Small Business,Female,2,4,Deluxe,4,Married,2,1,5,0,1,Manager,23268
200371,0,29,Self Enquiry,1,29,Salaried,Male,2,3,Basic,3,Single,1,0,3,1,0,Executive,17201
200420,0,29,Self Enquiry,1,9,Small Business,Male,3,4,Standard,3,Divorced,2,0,2,1,2,Senior Manager,26935
200421,1,29,Self Enquiry,1,31,Large Business,Female,3,4,Basic,4,Divorced,6,0,3,0,2,Executive,17546
200507,0,29,Self Enquiry,3,9,Small Business,Female,3,3,Deluxe,3,Divorced,2,0,2,0,0,Manager,20561
200519,0,29,Company Invited,1,6,Salaried,Male,3,5,Basic,3,Married,2,0,2,1,0,Executive,17720
200546,0,29,Self Enquiry,3,16,Salaried,Male,2,3,Basic,3,Single,2,0,4,0,0,Executive,17642
200555,0,29,Self Enquiry,3,16,Small Business,Male,2,3,Basic,4,Married,2,0,2,0,1,Executive,17297
200589,1,29,Self Enquiry,1,6,Salaried,Female,2,4,Basic,5,Divorced,2,1,2,0,0,Executive,17319
200594,0,29,Self Enquiry,1,29,Salaried,Male,2,1,Basic,3,Divorced,2,0,2,1,1,Executive,17700
200645,1,29,Self Enquiry,3,6,Small Business,Female,2,4,Basic,3,Married,7,1,2,0,1,Executive,17800
200657,0,29,Self Enquiry,1,13,Small Business,Female,3,4,Basic,3,Married,7,0,5,1,0,Executive,17532
200697,0,29,Company Invited,3,26,Large Business,Female,2,3,Basic,3,Divorced,2,0,3,0,1,Executive,17157
200711,1,29,Self Enquiry,1,16,Salaried,Female,3,4,Basic,5,Single,7,1,5,1,1,Executive,17404
200808,0,29,Self Enquiry,1,34,Salaried,Female,3,3,Basic,3,Married,5,0,5,0,1,Executive,17514
200823,0,29,Company Invited,1,16,Salaried,Female,3,3,Basic,4,Married,1,0,5,1,0,Executive,18291
200825,0,29,Self Enquiry,1,14,Small Business,Male,3,4,Deluxe,3,Divorced,2,1,3,0,0,Manager,20056
200836,1,29,Self Enquiry,3,29,Salaried,Female,2,4,Standard,5,Divorced,2,0,3,0,0,Senior Manager,22336
200852,0,29,Self Enquiry,1,12,Small Business,Female,2,3,Basic,3,Divorced,2,0,3,0,0,Executive,18131
200859,0,29,Self Enquiry,1,21,Salaried,Female,3,5,Basic,3,Divorced,1,1,5,1,0,Executive,17168
200903,0,29,Self Enquiry,1,13,Salaried,Male,2,3,Deluxe,3,Married,2,1,3,0,0,Manager,21623
200905,0,29,Self Enquiry,1,6,Salaried,Female,2,4,Super Deluxe,3,Married,4,0,2,0,1,AVP,31124
200932,1,29,Self Enquiry,1,13,Large Business,Female,2,3,Basic,3,Married,4,1,4,1,1,Executive,18339
201005,0,29,Self Enquiry,2,23,Salaried,Male,2,4,Standard,5,Unmarried,2,0,3,0,0,Senior Manager,22988
201007,1,29,Company Invited,1,20,Salaried,Female,2,3,Standard,3,Unmarried,1,1,5,1,0,Senior Manager,22553
201057,1,29,Company Invited,3,19,Large Business,Female,2,3,Deluxe,4,Single,6,0,3,0,1,Manager,20765
201063,0,29,Self Enquiry,3,25,Salaried,Male,3,4,Deluxe,3,Married,2,0,4,1,0,Manager,23620
201072,0,29,Company Invited,1,8,Salaried,Female,3,3,Basic,4,Divorced,1,0,5,0,2,Executive,18180
201077,1,29,Self Enquiry,1,6,Large Business,Male,3,4,Basic,5,Single,7,0,3,0,2,Executive,17362
201090,0,29,Self Enquiry,1,14,Salaried,Female,2,5,Deluxe,5,Married,4,0,1,0,0,Manager,24715
201104,0,29,Self Enquiry,1,15,Salaried,Male,3,1,Basic,3,Married,7,0,5,1,0,Executive,17451
201125,0,29,Company Invited,1,8,Salaried,Male,2,3,Deluxe,3,Married,2,0,3,0,0,Manager,23853
201172,0,29,Self Enquiry,3,16,Small Business,Male,2,4,Deluxe,3,Single,1,0,4,1,0,Manager,20869
201219,0,29,Self Enquiry,1,15,Small Business,Female,2,3,Basic,3,Married,1,0,5,1,1,Executive,17974
201249,1,29,Self Enquiry,3,15,Small Business,Female,2,5,Basic,4,Single,2,0,1,1,1,Executive,17760
201250,0,29,Company Invited,1,6,Salaried,Male,3,1,Deluxe,3,Unmarried,1,1,3,0,1,Manager,21294
201258,0,29,Self Enquiry,1,10,Large Business,Female,3,4,Basic,5,Married,2,0,4,0,0,Executive,17109
201313,1,29,Self Enquiry,2,19,Salaried,Male,2,4,Basic,5,Married,5,1,5,1,1,Executive,17335
201324,0,29,Self Enquiry,1,35,Salaried,Male,3,5,Deluxe,3,Married,1,0,5,1,2,Manager,21384
201329,0,29,Self Enquiry,2,12,Small Business,Male,2,4,Basic,4,Married,2,0,3,1,1,Executive,17804
201332,1,29,Company Invited,1,30,Salaried,Male,3,4,Basic,3,Single,2,1,3,1,2,Executive,17439
201343,0,29,Self Enquiry,1,13,Salaried,Male,2,3,Basic,5,Single,4,0,4,0,0,Executive,17062
201365,1,29,Company Invited,3,30,Large Business,Male,2,1,Basic,5,Single,2,0,3,1,1,Executive,16091
201387,0,29,Self Enquiry,1,6,Salaried,Male,2,3,Deluxe,5,Married,1,0,3,1,0,Manager,20373
201485,0,29,Self Enquiry,1,27,Salaried,Female,2,1,Standard,5,Married,2,0,5,1,1,Senior Manager,24980
201541,0,29,Self Enquiry,1,8,Salaried,Male,3,3,Basic,4,Married,1,0,4,1,0,Executive,17703
201675,1,29,Self Enquiry,3,33,Small Business,Female,2,3,Standard,3,Married,2,0,3,0,0,Senior Manager,22639
201687,1,29,Self Enquiry,1,6,Large Business,Male,2,3,Basic,3,Single,1,0,1,0,0,Executive,17058
201697,0,29,Company Invited,3,6,Small Business,Female,2,3,Standard,3,Married,2,0,3,1,1,Senior Manager,22918
201699,1,29,Self Enquiry,1,24,Small Business,Male,2,4,Basic,3,Single,2,1,3,0,0,Executive,17389
201722,0,29,Self Enquiry,1,21,Salaried,Male,2,3,Basic,3,Single,2,0,3,1,1,Executive,17340
201724,0,29,Self Enquiry,3,26,Small Business,Male,2,3,Deluxe,3,Married,3,0,1,1,0,Manager,21931
201735,0,29,Self Enquiry,3,8,Small Business,Male,3,4,Deluxe,4,Married,3,0,4,1,0,Manager,21644
201806,1,29,Self Enquiry,1,14,Salaried,Male,3,5,Basic,5,Married,2,1,3,0,1,Executive,17119
201813,0,29,Self Enquiry,3,16,Small Business,Female,2,4,Deluxe,4,Married,2,1,5,1,0,Manager,23268
201841,0,29,Self Enquiry,1,29,Salaried,Male,2,3,Basic,3,Single,1,0,3,0,0,Executive,17201
201890,0,29,Self Enquiry,1,9,Small Business,Male,3,4,Standard,3,Married,2,0,1,0,2,Senior Manager,26935
201891,1,29,Self Enquiry,1,31,Large Business,Female,3,4,Basic,4,Married,6,0,3,1,2,Executive,17546
201977,0,29,Self Enquiry,3,9,Small Business,Female,3,3,Deluxe,3,Married,2,0,1,0,0,Manager,20561
201989,0,29,Company Invited,1,6,Salaried,Male,3,5,Basic,3,Married,2,0,1,0,2,Executive,17720
202016,0,29,Self Enquiry,3,16,Salaried,Male,3,3,Basic,3,Single,2,0,4,1,0,Executive,17642
202025,0,29,Self Enquiry,3,16,Small Business,Male,2,3,Basic,4,Married,2,0,1,1,0,Executive,17297
202059,1,29,Self Enquiry,1,6,Salaried,Female,2,4,Basic,5,Married,2,1,1,0,0,Executive,17319
202064,0,29,Self Enquiry,1,29,Salaried,Male,2,1,Basic,3,Married,2,0,1,1,1,Executive,17700
202115,1,29,Self Enquiry,3,6,Small Business,Female,2,4,Basic,3,Married,7,1,1,1,1,Executive,17800
202127,0,29,Self Enquiry,1,13,Small Business,Female,3,4,Basic,3,Married,7,0,5,1,1,Executive,17532
202167,0,29,Company Invited,3,26,Large Business,Female,2,3,Basic,3,Married,2,0,3,0,1,Executive,17157
202181,1,29,Self Enquiry,1,16,Salaried,Female,3,4,Basic,5,Single,7,1,5,1,0,Executive,17404
202278,0,29,Self Enquiry,1,34,Salaried,Female,3,3,Basic,3,Married,5,0,5,1,0,Executive,17514
202293,0,29,Company Invited,1,16,Salaried,Female,3,3,Basic,4,Married,1,0,5,0,0,Executive,18291
202295,0,29,Self Enquiry,1,14,Small Business,Male,3,4,Deluxe,3,Married,2,1,3,1,1,Manager,20056
202306,1,29,Self Enquiry,3,29,Salaried,Female,2,4,Standard,5,Married,2,0,3,1,1,Senior Manager,22336
202322,0,29,Self Enquiry,1,12,Small Business,Female,2,3,Basic,3,Married,2,0,3,0,1,Executive,18131
202329,0,29,Self Enquiry,1,21,Salaried,Female,3,5,Basic,3,Married,1,1,5,1,1,Executive,17168
202373,1,29,Company Invited,1,16,Salaried,Female,2,4,Basic,3,Unmarried,2,0,4,1,0,Executive,21623
202375,1,29,Self Enquiry,1,13,Large Business,Female,2,3,Basic,3,Married,4,1,4,1,0,Executive,31124
202402,1,29,Company Invited,1,8,Small Business,Male,2,4,Basic,5,Single,1,0,4,1,1,Executive,18339
202458,1,29,Self Enquiry,1,31,Salaried,Male,3,5,Basic,3,Single,7,1,2,0,1,Executive,20706
202495,1,29,Self Enquiry,1,12,Large Business,Male,3,4,Basic,3,Unmarried,3,1,2,1,1,Executive,22119
202541,0,29,Company Invited,3,11,Small Business,Male,3,4,Deluxe,3,Divorced,3,0,2,1,1,Manager,22899
202606,0,29,Self Enquiry,1,28,Small Business,Male,3,4,Basic,3,Divorced,3,0,2,0,1,Executive,21391
202708,1,29,Self Enquiry,1,9,Salaried,Male,4,4,Basic,3,Unmarried,4,0,4,1,2,Executive,22163
202716,0,29,Self Enquiry,1,16,Small Business,Male,4,4,Basic,3,Divorced,3,0,2,1,2,Executive,20748
202733,0,29,Self Enquiry,1,15,Salaried,Female,4,4,Basic,3,Unmarried,3,0,4,0,2,Executive,21988
202746,0,29,Self Enquiry,1,23,Small Business,Male,4,3,Deluxe,5,Unmarried,2,0,5,0,3,Manager,24339
202767,1,29,Self Enquiry,1,9,Small Business,Male,3,6,Basic,3,Divorced,7,1,3,1,1,Executive,22142
202818,0,29,Self Enquiry,3,16,Salaried,Male,4,4,Deluxe,3,Unmarried,3,0,3,1,1,Manager,23931
202848,0,29,Self Enquiry,1,24,Small Business,Male,4,4,Deluxe,5,Married,3,0,2,0,1,Manager,23236
202984,1,29,Self Enquiry,1,7,Salaried,Female,4,6,Basic,4,Single,2,1,2,1,1,Executive,20894
203042,1,29,Self Enquiry,1,9,Small Business,Male,3,4,Basic,3,Unmarried,8,0,3,0,1,Executive,23060
203056,0,29,Self Enquiry,3,9,Small Business,Female,3,4,Deluxe,4,Divorced,3,1,3,1,1,Manager,23457
203073,0,29,Self Enquiry,2,15,Small Business,Male,4,5,Basic,3,Married,3,0,2,0,2,Executive,23614
203103,0,29,Self Enquiry,3,12,Small Business,Male,4,4,Deluxe,3,Unmarried,3,0,3,1,1,Manager,23586
203112,0,29,Self Enquiry,1,16,Small Business,Female,4,4,Basic,3,Married,7,0,3,1,2,Executive,21055
203224,1,29,Company Invited,1,31,Large Business,Male,4,5,Standard,5,Unmarried,3,0,2,0,1,Senior Manager,27400
203232,0,29,Self Enquiry,1,17,Salaried,Female,3,4,Deluxe,3,Unmarried,5,0,4,1,2,Manager,22338
203237,0,29,Self Enquiry,1,22,Salaried,Male,3,4,Basic,3,Married,3,0,4,1,2,Executive,20885
203244,1,29,Company Invited,1,7,Small Business,Male,3,5,Basic,4,Married,3,0,4,0,1,Executive,21274
203253,0,29,Self Enquiry,1,10,Small Business,Female,4,4,Standard,4,Married,2,0,4,0,1,Senior Manager,26333
203263,0,29,Self Enquiry,1,9,Salaried,Male,4,5,Basic,4,Divorced,2,0,2,0,3,Executive,21879
203271,0,29,Company Invited,1,13,Salaried,Male,3,5,Basic,3,Married,3,1,4,1,1,Executive,21381
203286,1,29,Self Enquiry,1,19,Salaried,Female,4,4,Basic,3,Divorced,3,1,4,1,1,Executive,21193
203312,0,29,Self Enquiry,1,26,Small Business,Male,4,5,Basic,5,Divorced,3,0,3,1,3,Executive,21874
203365,0,29,Company Invited,1,7,Small Business,Male,3,4,Basic,3,Single,2,1,4,0,1,Executive,20832
203373,0,29,Company Invited,1,9,Salaried,Male,3,5,Basic,3,Divorced,3,1,4,1,1,Executive,22545
203377,0,29,Self Enquiry,1,7,Large Business,Male,3,4,Basic,5,Single,4,0,4,0,1,Executive,20758
203388,0,29,Company Invited,1,7,Salaried,Female,3,6,Deluxe,3,Divorced,2,0,3,1,1,Manager,25352
203428,0,29,Self Enquiry,3,33,Salaried,Male,3,5,Deluxe,5,Divorced,3,0,4,1,1,Manager,23402
203485,0,29,Self Enquiry,3,12,Small Business,Male,3,4,Deluxe,5,Unmarried,2,0,1,1,1,Manager,27141
203500,1,29,Company Invited,3,7,Large Business,Male,4,4,Basic,3,Divorced,5,0,3,1,1,Executive,21587
203512,1,29,Company Invited,1,9,Small Business,Male,3,5,Basic,5,Single,2,0,4,0,1,Executive,21239
203513,0,29,Self Enquiry,1,7,Salaried,Male,4,5,Basic,3,Married,3,0,4,0,2,Executive,20241
203514,0,29,Company Invited,3,14,Salaried,Male,3,4,Deluxe,5,Unmarried,2,0,3,1,2,Manager,23576
203517,0,29,Self Enquiry,1,36,Salaried,Male,4,6,Deluxe,4,Divorced,3,0,1,1,3,Manager,25227
203580,1,29,Self Enquiry,1,31,Small Business,Male,3,4,Basic,4,Married,3,1,1,0,1,Executive,21086
203595,0,29,Self Enquiry,1,34,Small Business,Female,3,6,Deluxe,5,Married,2,0,4,1,1,Manager,23886
203727,0,29,Self Enquiry,1,7,Salaried,Male,3,4,Basic,3,Married,3,0,1,0,1,Executive,20722
203751,0,29,Self Enquiry,1,7,Small Business,Female,4,4,Basic,5,Married,3,0,1,1,1,Executive,22269
203767,0,29,Company Invited,2,7,Salaried,Male,3,4,Basic,3,Married,3,0,4,0,2,Executive,21384
203781,0,29,Self Enquiry,3,10,Small Business,Female,4,4,Basic,4,Married,3,0,1,1,1,Executive,21534
203808,0,29,Company Invited,3,7,Salaried,Male,3,5,Deluxe,3,Married,3,1,1,0,1,Manager,25512
203813,1,29,Self Enquiry,3,20,Small Business,Fe Male,3,4,Deluxe,3,Unmarried,5,1,5,1,2,Manager,28532
203825,0,29,Company Invited,1,23,Small Business,Male,3,4,Basic,3,Single,3,0,3,0,1,Executive,20822
203834,1,29,Self Enquiry,1,24,Large Business,Male,3,5,Basic,3,Married,7,0,3,0,2,Executive,21045
203928,1,29,Self Enquiry,1,31,Salaried,Male,3,5,Basic,3,Single,7,1,1,0,1,Executive,20706
203965,1,29,Self Enquiry,1,12,Large Business,Male,3,4,Basic,3,Unmarried,3,1,1,0,1,Executive,22119
204011,0,29,Company Invited,3,11,Small Business,Male,3,4,Deluxe,3,Married,3,0,1,0,1,Manager,22899
204076,0,29,Self Enquiry,1,28,Small Business,Male,3,4,Basic,3,Married,3,0,1,0,1,Executive,21391
204178,1,29,Self Enquiry,1,9,Salaried,Male,4,4,Basic,3,Unmarried,4,0,4,0,2,Executive,22163
204186,0,29,Self Enquiry,1,16,Small Business,Male,4,4,Basic,3,Married,3,0,1,1,1,Executive,20748
204203,0,29,Self Enquiry,1,15,Salaried,Female,4,4,Basic,3,Unmarried,3,0,4,1,2,Executive,21988
204216,0,29,Self Enquiry,1,23,Small Business,Male,4,2,Deluxe,5,Unmarried,2,0,5,0,2,Manager,24339
204237,1,29,Self Enquiry,1,9,Small Business,Male,3,6,Basic,3,Married,7,1,3,1,2,Executive,22142
204288,0,29,Self Enquiry,3,16,Salaried,Male,4,4,Deluxe,3,Unmarried,3,0,3,1,2,Manager,23931
204318,0,29,Self Enquiry,1,24,Small Business,Male,4,4,Deluxe,5,Married,3,0,1,0,2,Manager,23236
204454,1,29,Self Enquiry,1,7,Salaried,Female,4,6,Basic,4,Single,2,1,1,1,3,Executive,20894
204512,1,29,Self Enquiry,1,9,Small Business,Male,3,4,Basic,3,Unmarried,8,0,3,1,2,Executive,23060
204526,0,29,Self Enquiry,3,9,Small Business,Female,3,4,Deluxe,4,Married,3,1,3,1,2,Manager,23457
204543,0,29,Self Enquiry,2,15,Small Business,Male,4,5,Basic,3,Married,3,0,1,1,1,Executive,23614
204573,0,29,Self Enquiry,3,12,Small Business,Male,4,4,Deluxe,3,Unmarried,3,0,3,0,2,Manager,23586
204582,0,29,Self Enquiry,1,16,Small Business,Female,4,4,Basic,3,Married,7,0,3,0,1,Executive,21055
204694,1,29,Company Invited,1,31,Large Business,Male,4,5,Standard,5,Unmarried,3,0,1,1,2,Senior Manager,27400
204702,0,29,Self Enquiry,1,17,Salaried,Female,3,4,Deluxe,3,Unmarried,5,0,4,0,2,Manager,22338
204707,0,29,Self Enquiry,1,22,Salaried,Male,3,4,Basic,3,Married,3,0,4,0,1,Executive,20885
204714,1,29,Company Invited,1,7,Small Business,Male,3,5,Basic,4,Married,3,0,4,1,1,Executive,21274
204723,0,29,Self Enquiry,1,10,Small Business,Female,4,4,Standard,4,Married,2,0,4,0,1,Senior Manager,26333
204733,0,29,Self Enquiry,1,9,Salaried,Male,4,5,Basic,4,Married,2,0,1,0,3,Executive,21879
204741,0,29,Company Invited,1,13,Salaried,Male,3,5,Basic,3,Married,3,1,4,1,2,Executive,21381
204756,1,29,Self Enquiry,1,19,Salaried,Female,4,4,Basic,3,Married,3,1,4,1,2,Executive,21193
204782,0,29,Self Enquiry,1,26,Small Business,Male,4,5,Basic,5,Married,3,0,3,1,2,Executive,21874
204835,1,29,Self Enquiry,1,15,Salaried,Female,3,5,Basic,4,Single,3,0,4,0,2,Executive,20832
204843,1,29,Company Invited,3,20,Large Business,Female,3,4,Deluxe,4,Unmarried,7,0,3,1,1,Manager,22545
204847,1,29,Self Enquiry,1,8,Large Business,Male,4,5,Basic,5,Single,8,0,3,1,2,Executive,20758
204858,1,29,Self Enquiry,1,14,Salaried,Male,4,4,Basic,5,Unmarried,5,1,3,0,3,Executive,25352
200014,1,28,Self Enquiry,1,30,Salaried,Male,2,4,Basic,3,Single,6,1,2,0,0,Executive,17028
200162,0,28,Self Enquiry,1,27,Small Business,Male,2,3,Basic,3,Divorced,2,0,2,0,0,Executive,17713
200272,0,28,Self Enquiry,1,15,Small Business,Male,3,3,Basic,3,Divorced,2,0,2,1,1,Executive,17070
200289,0,28,Self Enquiry,1,14,Salaried,Female,3,3,Basic,3,Single,2,0,4,0,1,Executive,18310
200302,0,28,Self Enquiry,1,22,Small Business,Male,3,2,Deluxe,5,Single,1,0,5,0,2,Manager,20661
200374,0,28,Self Enquiry,3,15,Salaried,Male,3,3,Deluxe,3,Single,2,0,3,1,0,Manager,20253
200540,1,28,Self Enquiry,1,6,Salaried,Female,3,5,Basic,4,Single,1,1,2,1,0,Executive,17216
200659,0,28,Self Enquiry,3,11,Small Business,Male,3,3,Deluxe,3,Single,2,0,3,1,0,Manager,19908
200668,0,28,Self Enquiry,1,15,Small Business,Female,3,3,Basic,3,Married,6,0,3,1,1,Executive,17377
200764,0,28,Self Enquiry,3,16,Small Business,Male,3,3,Basic,4,Divorced,2,0,5,1,1,Executive,16052
200780,1,28,Company Invited,1,30,Large Business,Male,3,4,Standard,5,Unmarried,2,0,2,0,0,Senior Manager,23722
200793,0,28,Self Enquiry,1,21,Salaried,Male,2,3,Basic,3,Married,2,0,4,1,1,Executive,17207
200800,1,28,Company Invited,1,6,Small Business,Male,2,4,Basic,4,Married,2,0,4,0,0,Executive,17596
200809,0,28,Self Enquiry,1,9,Small Business,Female,3,3,Standard,4,Married,1,0,4,0,0,Senior Manager,22655
200819,0,28,Self Enquiry,1,8,Salaried,Male,3,4,Basic,4,Divorced,1,0,2,0,2,Executive,18201
200827,0,28,Company Invited,1,12,Salaried,Male,2,4,Basic,3,Married,2,1,4,1,0,Executive,17703
200842,1,28,Self Enquiry,1,18,Salaried,Female,3,3,Basic,3,Divorced,2,1,4,1,0,Executive,17515
200868,0,28,Self Enquiry,1,25,Small Business,Male,3,4,Basic,5,Divorced,2,0,3,1,2,Executive,18196
200921,0,28,Company Invited,1,6,Small Business,Male,2,3,Basic,3,Single,1,1,4,0,0,Executive,17154
200933,0,28,Self Enquiry,1,6,Large Business,Male,2,3,Basic,5,Single,3,0,4,0,0,Executive,17080
200944,0,28,Company Invited,1,6,Salaried,Female,2,5,Deluxe,3,Divorced,1,0,3,1,0,Manager,21674
201041,0,28,Self Enquiry,3,11,Small Business,Male,2,3,Deluxe,5,Unmarried,1,0,1,1,0,Manager,23463
201056,1,28,Company Invited,3,6,Large Business,Male,3,3,Basic,3,Divorced,4,0,3,1,0,Executive,17909
201068,1,28,Company Invited,1,8,Small Business,Male,2,4,Basic,5,Single,1,0,4,0,0,Executive,17561
201069,0,28,Self Enquiry,1,6,Salaried,Male,3,4,Basic,3,Married,2,0,4,0,1,Executive,16563
201073,0,28,Self Enquiry,1,35,Salaried,Male,3,5,Deluxe,4,Divorced,2,0,1,1,2,Manager,21549
201136,1,28,Self Enquiry,1,30,Small Business,Male,2,3,Basic,4,Married,2,1,1,0,0,Executive,17408
201151,0,28,Self Enquiry,1,33,Small Business,Female,2,5,Deluxe,5,Married,1,0,4,1,0,Manager,20208
201283,0,28,Self Enquiry,1,6,Salaried,Male,2,3,Basic,3,Married,2,0,1,0,0,Executive,17044
201323,0,28,Company Invited,2,6,Salaried,Male,2,3,Basic,3,Married,2,0,4,0,1,Executive,17706
201337,0,28,Self Enquiry,3,9,Small Business,Female,3,3,Basic,4,Married,2,0,1,1,0,Executive,17856
201364,0,28,Company Invited,3,6,Salaried,Male,2,4,Deluxe,3,Married,2,1,1,0,0,Manager,21834
201369,1,28,Self Enquiry,3,19,Small Business,Fe Male,2,3,Deluxe,3,Unmarried,4,1,5,1,1,Manager,24854
201381,0,28,Company Invited,1,22,Small Business,Male,2,3,Basic,3,Single,2,0,3,0,0,Executive,17144
201390,1,28,Self Enquiry,1,23,Large Business,Male,2,4,Basic,3,Married,6,0,3,0,1,Executive,17367
201484,1,28,Self Enquiry,1,30,Salaried,Male,2,4,Basic,3,Single,6,1,1,0,0,Executive,17028
201632,0,28,Self Enquiry,1,27,Small Business,Male,2,3,Basic,3,Married,2,0,1,0,0,Executive,17713
201742,0,28,Self Enquiry,1,15,Small Business,Male,3,3,Basic,3,Married,2,0,1,1,0,Executive,17070
201759,0,28,Self Enquiry,1,14,Salaried,Female,3,3,Basic,3,Single,2,0,4,1,1,Executive,18310
201772,0,28,Self Enquiry,1,22,Small Business,Male,3,1,Deluxe,5,Single,1,0,5,0,1,Manager,20661
201844,0,28,Self Enquiry,3,15,Salaried,Male,3,3,Deluxe,3,Single,2,0,3,1,1,Manager,20253
202010,1,28,Self Enquiry,1,6,Salaried,Female,3,5,Basic,4,Single,1,1,1,1,2,Executive,17216
202138,0,28,Self Enquiry,1,15,Small Business,Female,3,3,Basic,3,Married,6,0,3,0,0,Executive,17377
202234,0,28,Self Enquiry,3,16,Small Business,Male,3,3,Basic,4,Married,2,0,5,0,2,Executive,16052
202250,1,28,Company Invited,1,30,Large Business,Male,3,4,Standard,5,Unmarried,2,0,1,1,1,Senior Manager,23722
202263,0,28,Self Enquiry,1,21,Salaried,Male,2,3,Basic,3,Married,2,0,4,0,0,Executive,17207
202270,1,28,Company Invited,1,6,Small Business,Male,2,4,Basic,4,Married,2,0,4,1,0,Executive,17596
202279,0,28,Self Enquiry,1,9,Small Business,Female,3,3,Standard,4,Married,1,0,4,0,0,Senior Manager,22655
202289,0,28,Self Enquiry,1,8,Salaried,Male,3,4,Basic,4,Married,1,0,1,0,2,Executive,18201
202297,0,28,Company Invited,1,12,Salaried,Male,2,4,Basic,3,Married,2,1,4,1,1,Executive,17703
202312,1,28,Self Enquiry,1,18,Salaried,Female,3,3,Basic,3,Married,2,1,4,1,1,Executive,17515
202338,0,28,Self Enquiry,1,25,Small Business,Male,3,4,Basic,5,Married,2,0,3,1,1,Executive,18196
202391,1,28,Self Enquiry,1,14,Salaried,Female,2,4,Basic,4,Single,2,0,4,0,1,Executive,17154
202403,1,28,Self Enquiry,1,7,Large Business,Male,3,4,Basic,5,Single,7,0,3,1,1,Executive,17080
202414,1,28,Self Enquiry,1,13,Salaried,Male,3,3,Basic,5,Unmarried,4,1,3,0,2,Executive,21674
202448,0,28,Self Enquiry,1,9,Small Business,Male,3,4,Basic,4,Divorced,2,0,5,1,1,Executive,22146
202485,0,28,Self Enquiry,1,9,Salaried,Female,3,4,Basic,5,Married,3,0,3,0,2,Executive,21019
202487,0,28,Company Invited,3,15,Salaried,Male,3,4,Standard,3,Unmarried,3,0,2,1,1,Senior Manager,27404
202605,0,28,Company Invited,1,16,Small Business,Male,3,4,Basic,4,Married,8,0,3,0,1,Executive,20702
